w1,w2,w3,w4,w5,w6,op_vout,op_satlist,op_gain,op_gain_db,op_inmin,op_inmax,op_outmin,op_outmax,dc_outmin,dc_outmax,dc_inmin,dc_inmax,tran_gain,tran_gain_db,ac_gain,ac_gain_db,ac_GBP,
1e-05,1e-05,3e-07,3e-07,2e-06,2e-06,9.86457e-01,4,2.57293e+01,2.82086e+01,6.73709e-01,1.91457e+00,7.60101e-01,1.50840e+00,4.48753e-01,1.74442e+00,4.30000e-01,1.43000e+00,2.32840e+01,2.73412e+01,2.52555e+01,2.80471e+01,2.99358e+08,
1e-05,1e-05,3e-07,3e-07,2e-06,4e-06,1.09782e+00,4,2.51103e+01,2.79970e+01,5.82121e-01,1.96716e+00,7.79911e-01,1.58861e+00,4.70360e-01,1.74457e+00,4.00000e-01,1.51000e+00,2.27127e+01,2.71254e+01,2.47205e+01,2.78611e+01,1.55052e+08,
1e-05,1e-05,3e-07,3e-07,2e-06,6e-06,1.14516e+00,4,2.47127e+01,2.78584e+01,5.38279e-01,1.98596e+00,7.83414e-01,1.62356e+00,4.87994e-01,1.74407e+00,3.90000e-01,1.55000e+00,2.23175e+01,2.69729e+01,2.43653e+01,2.77355e+01,1.11588e+08,
1e-05,1e-05,3e-07,3e-07,2e-06,8e-06,1.17318e+00,4,2.44377e+01,2.77612e+01,5.10581e-01,1.99520e+00,7.83749e-01,1.64421e+00,5.00242e-01,1.75193e+00,3.80000e-01,1.56000e+00,2.20452e+01,2.68663e+01,2.41154e+01,2.76459e+01,8.96151e+07,
1e-05,1e-05,3e-07,3e-07,2e-06,1e-05,1.19246e+00,4,2.42317e+01,2.76877e+01,4.90765e-01,2.00041e+00,7.83208e-01,1.65822e+00,5.09604e-01,1.74451e+00,3.70000e-01,1.57000e+00,2.18402e+01,2.67851e+01,2.39259e+01,2.75774e+01,7.19686e+07,
1e-05,1e-05,3e-07,3e-07,4e-06,2e-06,8.17381e-01,6,2.57969e+01,2.82313e+01,7.09737e-01,1.82468e+00,6.26988e-01,1.39114e+00,4.14863e-01,1.73511e+00,4.60000e-01,1.28000e+00,2.28787e+01,2.71886e+01,2.52592e+01,2.80484e+01,5.17947e+08,
1e-05,1e-05,3e-07,3e-07,4e-06,4e-06,9.85808e-01,4,2.57317e+01,2.82094e+01,6.14799e-01,1.91424e+00,7.00542e-01,1.50794e+00,4.48601e-01,1.74428e+00,4.40000e-01,1.43000e+00,2.32852e+01,2.73416e+01,2.52572e+01,2.80477e+01,2.99358e+08,
1e-05,1e-05,3e-07,3e-07,4e-06,6e-06,1.05633e+00,4,2.53916e+01,2.80938e+01,5.69578e-01,1.94856e+00,7.25867e-01,1.55834e+00,4.67342e-01,1.74722e+00,4.20000e-01,1.48000e+00,2.29897e+01,2.72307e+01,2.49661e+01,2.79470e+01,2.15443e+08,
1e-05,1e-05,3e-07,3e-07,4e-06,8e-06,1.09704e+00,4,2.51162e+01,2.79991e+01,5.41081e-01,1.96683e+00,7.38090e-01,1.58804e+00,4.70119e-01,1.74436e+00,4.10000e-01,1.51000e+00,2.27179e+01,2.71273e+01,2.47247e+01,2.78626e+01,1.55052e+08,
1e-05,1e-05,3e-07,3e-07,4e-06,1e-05,1.12434e+00,4,2.48978e+01,2.79232e+01,5.20724e-01,1.97810e+00,7.45040e-01,1.60816e+00,4.79840e-01,1.75115e+00,4.00000e-01,1.53000e+00,2.25005e+01,2.70438e+01,2.45307e+01,2.77942e+01,1.38950e+08,
1e-05,1e-05,3e-07,3e-07,6e-06,2e-06,6.81394e-01,6,2.45482e+01,2.78004e+01,7.33143e-01,1.74748e+00,5.14343e-01,1.29812e+00,3.93551e-01,1.68865e+00,4.90000e-01,1.16000e+00,2.14207e+01,2.66167e+01,2.40141e+01,2.76093e+01,7.19686e+08,
1e-05,1e-05,3e-07,3e-07,6e-06,4e-06,8.95610e-01,4,2.59119e+01,2.82700e+01,6.35259e-01,1.86730e+00,6.30772e-01,1.44498e+00,4.29137e-01,1.73835e+00,4.60000e-01,1.35000e+00,2.32671e+01,2.73348e+01,2.53943e+01,2.80947e+01,4.15956e+08,
1e-05,1e-05,3e-07,3e-07,6e-06,6e-06,9.85483e-01,4,2.57328e+01,2.82098e+01,5.88923e-01,1.91408e+00,6.74341e-01,1.50771e+00,4.48533e-01,1.74420e+00,4.40000e-01,1.42000e+00,2.32855e+01,2.73417e+01,2.52573e+01,2.80478e+01,2.99358e+08,
1e-05,1e-05,3e-07,3e-07,6e-06,8e-06,1.03718e+00,4,2.55009e+01,2.81311e+01,5.59793e-01,1.93952e+00,6.96923e-01,1.54452e+00,4.61862e-01,1.74289e+00,4.30000e-01,1.47000e+00,2.30932e+01,2.72697e+01,2.50600e+01,2.79796e+01,2.40410e+08,
1e-05,1e-05,3e-07,3e-07,6e-06,1e-05,1.07160e+00,4,2.52953e+01,2.80608e+01,5.39017e-01,1.95558e+00,7.10574e-01,1.56942e+00,4.61946e-01,1.75057e+00,4.20000e-01,1.49000e+00,2.28950e+01,2.71948e+01,2.48815e+01,2.79175e+01,1.93070e+08,
1e-05,1e-05,3e-07,3e-07,8e-06,2e-06,5.63181e-01,6,2.03232e+01,2.61599e+01,7.51613e-01,1.67801e+00,4.14534e-01,1.21720e+00,3.86952e-01,1.56667e+00,5.10000e-01,1.06000e+00,1.91268e+01,2.56328e+01,1.98697e+01,2.59638e+01,8.96151e+08,
1e-05,1e-05,3e-07,3e-07,8e-06,4e-06,8.17199e-01,6,2.57962e+01,2.82311e+01,6.50595e-01,1.82458e+00,5.67664e-01,1.39101e+00,4.14827e-01,1.73507e+00,4.70000e-01,1.28000e+00,2.28775e+01,2.71882e+01,2.52586e+01,2.80482e+01,5.17947e+08,
1e-05,1e-05,3e-07,3e-07,8e-06,6e-06,9.23847e-01,4,2.58878e+01,2.82619e+01,6.03255e-01,1.88228e+00,6.27015e-01,1.46456e+00,4.34828e-01,1.74400e+00,4.60000e-01,1.37000e+00,2.33226e+01,2.73555e+01,2.53804e+01,2.80900e+01,3.72759e+08,
1e-05,1e-05,3e-07,3e-07,8e-06,8e-06,9.85238e-01,4,2.57337e+01,2.82101e+01,5.73572e-01,1.91395e+00,6.58744e-01,1.50754e+00,4.48483e-01,1.74415e+00,4.40000e-01,1.42000e+00,2.32856e+01,2.73417e+01,2.52575e+01,2.80478e+01,2.99358e+08,
1e-05,1e-05,3e-07,3e-07,8e-06,1e-05,1.02605e+00,4,2.55586e+01,2.81507e+01,5.52433e-01,1.93416e+00,6.78433e-01,1.53654e+00,4.58830e-01,1.74031e+00,4.30000e-01,1.46000e+00,2.31455e+01,2.72893e+01,2.51090e+01,2.79966e+01,2.40410e+08,
1e-05,1e-05,3e-07,3e-07,1e-05,2e-06,4.56596e-01,6,7.76856e+00,1.78068e+01,7.69541e-01,1.61503e+00,3.25814e-01,1.14392e+00,3.70509e-01,1.44077e+00,5.20000e-01,9.60000e-01,1.35691e+01,2.26510e+01,7.57548e+00,1.75882e+01,8.03086e+08,
1e-05,1e-05,3e-07,3e-07,1e-05,4e-06,7.46598e-01,6,2.53788e+01,2.80894e+01,6.63094e-01,1.78493e+00,5.09529e-01,1.34269e+00,4.03328e-01,1.73113e+00,4.90000e-01,1.22000e+00,2.22452e+01,2.69447e+01,2.48366e+01,2.79018e+01,6.44947e+08,
1e-05,1e-05,3e-07,3e-07,1e-05,6e-06,8.68291e-01,4,2.59044e+01,2.82675e+01,6.14798e-01,1.85259e+00,5.82981e-01,1.42613e+00,4.23939e-01,1.74526e+00,4.70000e-01,1.33000e+00,2.31691e+01,2.72982e+01,2.53772e+01,2.80889e+01,4.64159e+08,
1e-05,1e-05,3e-07,3e-07,1e-05,8e-06,9.38402e-01,4,2.58635e+01,2.82537e+01,5.84606e-01,1.88991e+00,6.22926e-01,1.47469e+00,4.37899e-01,1.74679e+00,4.50000e-01,1.38000e+00,2.33331e+01,2.73594e+01,2.53620e+01,2.80837e+01,3.72759e+08,
1e-05,1e-05,3e-07,3e-07,1e-05,1e-05,9.85030e-01,4,2.57345e+01,2.82103e+01,5.63138e-01,1.91385e+00,6.48102e-01,1.50739e+00,4.48440e-01,1.74410e+00,4.40000e-01,1.42000e+00,2.32857e+01,2.73418e+01,2.52576e+01,2.80478e+01,2.99358e+08,
1e-05,1e-05,6e-07,6e-07,2e-06,2e-06,1.08842e+00,4,2.50929e+01,2.79910e+01,6.70738e-01,1.99486e+00,8.59093e-01,1.59127e+00,4.45042e-01,1.74187e+00,4.20000e-01,1.53000e+00,2.27809e+01,2.71514e+01,2.47032e+01,2.78551e+01,2.99358e+08,
1e-05,1e-05,6e-07,6e-07,2e-06,4e-06,1.16404e+00,4,2.42750e+01,2.77032e+01,5.80233e-01,2.02400e+00,8.44239e-01,1.64719e+00,4.74896e-01,1.75039e+00,4.00000e-01,1.58000e+00,2.20617e+01,2.68728e+01,2.39577e+01,2.75889e+01,1.73020e+08,
1e-05,1e-05,6e-07,6e-07,2e-06,6e-06,1.19768e+00,4,2.38381e+01,2.75454e+01,5.36798e-01,2.03236e+00,8.34456e-01,1.67136e+00,4.91972e-01,1.74791e+00,3.90000e-01,1.60000e+00,2.16693e+01,2.67169e+01,2.35497e+01,2.74397e+01,1.11588e+08,
1e-05,1e-05,6e-07,6e-07,2e-06,8e-06,1.21838e+00,4,2.35584e+01,2.74429e+01,5.09317e-01,2.03533e+00,8.27683e-01,1.68555e+00,5.03909e-01,1.75436e+00,3.80000e-01,1.61000e+00,2.14081e+01,2.66116e+01,2.32854e+01,2.73417e+01,8.96151e+07,
1e-05,1e-05,6e-07,6e-07,2e-06,1e-05,1.23305e+00,4,2.33595e+01,2.73693e+01,4.89636e-01,2.03623e+00,8.22674e-01,1.69513e+00,5.13065e-01,1.74438e+00,3.70000e-01,1.62000e+00,2.12141e+01,2.65325e+01,2.30959e+01,2.72707e+01,7.19686e+07,
1e-05,1e-05,6e-07,6e-07,4e-06,2e-06,9.74953e-01,6,2.57819e+01,2.82263e+01,7.04987e-01,1.93883e+00,7.79810e-01,1.50904e+00,4.14047e-01,1.73910e+00,4.60000e-01,1.44000e+00,2.33340e+01,2.73598e+01,2.52974e+01,2.80615e+01,5.77969e+08,
1e-05,1e-05,6e-07,6e-07,4e-06,4e-06,1.08798e+00,4,2.50968e+01,2.79924e+01,6.11823e-01,1.99466e+00,7.99740e-01,1.59095e+00,4.44901e-01,1.74175e+00,4.30000e-01,1.53000e+00,2.27841e+01,2.71526e+01,2.47064e+01,2.78562e+01,2.99358e+08,
1e-05,1e-05,6e-07,6e-07,4e-06,6e-06,1.13549e+00,4,2.46152e+01,2.78241e+01,5.67303e-01,2.01431e+00,8.02748e-01,1.62614e+00,4.62420e-01,1.74195e+00,4.20000e-01,1.56000e+00,2.23611e+01,2.69899e+01,2.42705e+01,2.77016e+01,2.15443e+08,
1e-05,1e-05,6e-07,6e-07,4e-06,8e-06,1.16349e+00,4,2.42818e+01,2.77056e+01,5.39186e-01,2.02383e+00,8.02645e-01,1.64679e+00,4.74661e-01,1.75022e+00,4.10000e-01,1.58000e+00,2.20673e+01,2.68750e+01,2.39634e+01,2.75910e+01,1.73020e+08,
1e-05,1e-05,6e-07,6e-07,4e-06,1e-05,1.18271e+00,4,2.40363e+01,2.76173e+01,5.19071e-01,2.02912e+00,8.01751e-01,1.66073e+00,4.84054e-01,1.74297e+00,4.00000e-01,1.59000e+00,2.18484e+01,2.67884e+01,2.37349e+01,2.75077e+01,1.38950e+08,
1e-05,1e-05,6e-07,6e-07,6e-06,2e-06,8.82251e-01,6,2.58814e+01,2.82597e+01,7.26803e-01,1.88851e+00,7.08859e-01,1.44380e+00,3.95148e-01,1.74257e+00,4.80000e-01,1.37000e+00,2.32207e+01,2.73175e+01,2.53462e+01,2.80782e+01,8.03086e+08,
1e-05,1e-05,6e-07,6e-07,6e-06,4e-06,1.02764e+00,4,2.55420e+01,2.81451e+01,6.31348e-01,1.96592e+00,7.58888e-01,1.54683e+00,4.26986e-01,1.73907e+00,4.50000e-01,1.48000e+00,2.31652e+01,2.72967e+01,2.50973e+01,2.79925e+01,4.15956e+08,
1e-05,1e-05,6e-07,6e-07,6e-06,6e-06,1.08776e+00,4,2.50988e+01,2.79931e+01,5.85945e-01,1.99457e+00,7.73641e-01,1.59078e+00,4.44839e-01,1.74169e+00,4.40000e-01,1.53000e+00,2.27855e+01,2.71532e+01,2.47077e+01,2.78566e+01,2.99358e+08,
1e-05,1e-05,6e-07,6e-07,6e-06,8e-06,1.12250e+00,4,2.47581e+01,2.78743e+01,5.57333e-01,2.00930e+00,7.79782e-01,1.61651e+00,4.57272e-01,1.75087e+00,4.30000e-01,1.55000e+00,2.24863e+01,2.70383e+01,2.44004e+01,2.77479e+01,2.40410e+08,
1e-05,1e-05,6e-07,6e-07,6e-06,1e-05,1.14591e+00,4,2.44949e+01,2.77815e+01,5.36887e-01,2.01807e+00,7.82761e-01,1.63386e+00,4.66803e-01,1.74508e+00,4.20000e-01,1.57000e+00,2.22550e+01,2.69486e+01,2.41597e+01,2.76618e+01,1.93070e+08,
1e-05,1e-05,6e-07,6e-07,8e-06,2e-06,8.00816e-01,6,2.55958e+01,2.81634e+01,7.43424e-01,1.84237e+00,6.43981e-01,1.38718e+00,3.81140e-01,1.73621e+00,5.00000e-01,1.30000e+00,2.27010e+01,2.71209e+01,2.50357e+01,2.79712e+01,1.00000e+09,
1e-05,1e-05,6e-07,6e-07,8e-06,4e-06,9.74831e-01,6,2.57824e+01,2.82265e+01,6.45843e-01,1.93877e+00,7.20544e-01,1.50896e+00,4.14014e-01,1.73907e+00,4.70000e-01,1.44000e+00,2.33342e+01,2.73598e+01,2.52978e+01,2.80617e+01,5.77969e+08,
1e-05,1e-05,6e-07,6e-07,8e-06,6e-06,1.04655e+00,4,2.54226e+01,2.81044e+01,5.99641e-01,1.97525e+00,7.46100e-01,1.56055e+00,4.32193e-01,1.74377e+00,4.50000e-01,1.50000e+00,2.30657e+01,2.72593e+01,2.49934e+01,2.79565e+01,4.15956e+08,
1e-05,1e-05,6e-07,6e-07,8e-06,8e-06,1.08759e+00,4,2.51003e+01,2.79936e+01,5.70592e-01,1.99449e+00,7.58121e-01,1.59066e+00,4.44792e-01,1.74164e+00,4.40000e-01,1.53000e+00,2.27865e+01,2.71535e+01,2.47086e+01,2.78570e+01,2.99358e+08,
1e-05,1e-05,6e-07,6e-07,8e-06,1e-05,1.11499e+00,4,2.48369e+01,2.79019e+01,5.49863e-01,2.00627e+00,7.64796e-01,1.61094e+00,4.54433e-01,1.74893e+00,4.30000e-01,1.55000e+00,2.25552e+01,2.70649e+01,2.44715e+01,2.77732e+01,2.40410e+08,
1e-05,1e-05,6e-07,6e-07,1e-05,2e-06,7.26908e-01,6,2.49175e+01,2.79301e+01,7.57181e-01,1.79931e+00,5.83766e-01,1.33597e+00,3.79648e-01,1.72707e+00,5.10000e-01,1.23000e+00,2.19115e+01,2.68134e+01,2.43509e+01,2.77303e+01,1.11588e+09,
1e-05,1e-05,6e-07,6e-07,1e-05,6e-06,1.00929e+00,4,2.56409e+01,2.81787e+01,6.10598e-01,1.95665e+00,7.19776e-01,1.53359e+00,4.22252e-01,1.74693e+00,4.60000e-01,1.47000e+00,2.32419e+01,2.73254e+01,2.51808e+01,2.80214e+01,4.64159e+08,
1e-05,1e-05,6e-07,6e-07,1e-05,8e-06,1.05628e+00,4,2.53540e+01,2.80809e+01,5.81145e-01,1.97995e+00,7.37340e-01,1.56765e+00,4.35014e-01,1.74613e+00,4.50000e-01,1.51000e+00,2.30069e+01,2.72372e+01,2.49331e+01,2.79355e+01,3.72759e+08,
1e-05,1e-05,6e-07,6e-07,1e-05,1e-05,1.08745e+00,4,2.51016e+01,2.79940e+01,5.60157e-01,1.99443e+00,7.47543e-01,1.59056e+00,4.44753e-01,1.74159e+00,4.40000e-01,1.53000e+00,2.27873e+01,2.71539e+01,2.47094e+01,2.78573e+01,2.99358e+08,
1e-05,1e-05,9e-07,9e-07,2e-06,2e-06,1.13294e+00,4,2.45581e+01,2.78039e+01,6.69474e-01,2.02932e+00,9.02349e-01,1.62683e+00,4.48120e-01,1.74051e+00,4.20000e-01,1.58000e+00,2.23300e+01,2.69778e+01,2.42145e+01,2.76815e+01,2.99358e+08,
1e-05,1e-05,9e-07,9e-07,2e-06,4e-06,1.19466e+00,4,2.37353e+01,2.75079e+01,5.79374e-01,2.04780e+00,8.74006e-01,1.67179e+00,4.77372e-01,1.74691e+00,4.00000e-01,1.61000e+00,2.16280e+01,2.67003e+01,2.34488e+01,2.74024e+01,1.73020e+08,
1e-05,1e-05,9e-07,9e-07,2e-06,6e-06,1.22326e+00,4,2.33213e+01,2.73551e+01,5.36086e-01,2.05151e+00,8.59323e-01,1.69119e+00,4.94207e-01,1.74098e+00,3.90000e-01,1.63000e+00,2.12545e+01,2.65490e+01,2.30559e+01,2.72557e+01,1.11588e+08,
1e-05,1e-05,9e-07,9e-07,2e-06,8e-06,1.24130e+00,4,2.30654e+01,2.72592e+01,5.08683e-01,2.05173e+00,8.49966e-01,1.70255e+00,5.06000e-01,1.74768e+00,3.80000e-01,1.63000e+00,2.10073e+01,2.64474e+01,2.28108e+01,2.71628e+01,8.96151e+07,
1e-05,1e-05,9e-07,9e-07,2e-06,1e-05,1.25430e+00,4,2.28880e+01,2.71922e+01,4.89051e-01,2.05073e+00,8.43342e-01,1.71020e+00,5.15054e-01,1.75216e+00,3.70000e-01,1.64000e+00,2.08238e+01,2.63712e+01,2.26399e+01,2.70975e+01,7.19686e+07,
1e-05,1e-05,9e-07,9e-07,4e-06,2e-06,1.04375e+00,6,2.53608e+01,2.80833e+01,7.02998e-01,1.98902e+00,8.46619e-01,1.56082e+00,4.18188e-01,1.74103e+00,4.60000e-01,1.51000e+00,2.29988e+01,2.72341e+01,2.49297e+01,2.79343e+01,5.77969e+08,
1e-05,1e-05,9e-07,9e-07,4e-06,4e-06,1.13259e+00,4,2.45622e+01,2.78054e+01,6.10556e-01,2.02918e+00,8.43080e-01,1.62657e+00,4.47983e-01,1.74039e+00,4.30000e-01,1.58000e+00,2.23333e+01,2.69790e+01,2.42181e+01,2.76828e+01,2.99358e+08,
1e-05,1e-05,9e-07,9e-07,4e-06,6e-06,1.17100e+00,4,2.40692e+01,2.76292e+01,5.66302e-01,2.04213e+00,8.37263e-01,1.65488e+00,4.65111e-01,1.75204e+00,4.20000e-01,1.60000e+00,2.19161e+01,2.68153e+01,2.37618e+01,2.75176e+01,2.15443e+08,
1e-05,1e-05,9e-07,9e-07,4e-06,8e-06,1.19421e+00,4,2.37419e+01,2.75103e+01,5.38325e-01,2.04771e+00,8.32498e-01,1.67147e+00,4.77140e-01,1.74675e+00,4.10000e-01,1.61000e+00,2.16334e+01,2.67025e+01,2.34546e+01,2.74045e+01,1.73020e+08,
1e-05,1e-05,9e-07,9e-07,4e-06,1e-05,1.21043e+00,4,2.35070e+01,2.74240e+01,5.18297e-01,2.05032e+00,8.28697e-01,1.68267e+00,4.86394e-01,1.75199e+00,4.00000e-01,1.62000e+00,2.14247e+01,2.66183e+01,2.32323e+01,2.73218e+01,1.38950e+08,
1e-05,1e-05,9e-07,9e-07,6e-06,2e-06,9.71595e-01,6,2.56553e+01,2.81835e+01,7.24169e-01,1.95143e+00,7.95569e-01,1.50869e+00,4.00252e-01,1.73475e+00,4.80000e-01,1.46000e+00,2.31984e+01,2.73091e+01,2.51658e+01,2.80162e+01,8.03086e+08,
1e-05,1e-05,9e-07,9e-07,6e-06,4e-06,1.08490e+00,4,2.50536e+01,2.79774e+01,6.29707e-01,2.00885e+00,8.14507e-01,1.59112e+00,4.30613e-01,1.73953e+00,4.50000e-01,1.54000e+00,2.27457e+01,2.71380e+01,2.46616e+01,2.78404e+01,4.64159e+08,
1e-05,1e-05,9e-07,9e-07,6e-06,6e-06,1.13241e+00,4,2.45643e+01,2.78061e+01,5.84677e-01,2.02912e+00,8.17023e-01,1.62644e+00,4.47921e-01,1.74033e+00,4.40000e-01,1.58000e+00,2.23347e+01,2.69796e+01,2.42196e+01,2.76833e+01,2.99358e+08,
1e-05,1e-05,9e-07,9e-07,6e-06,8e-06,1.16039e+00,4,2.42127e+01,2.76809e+01,5.56262e-01,2.03896e+00,8.16606e-01,1.64713e+00,4.60065e-01,1.74892e+00,4.20000e-01,1.59000e+00,2.20379e+01,2.68634e+01,2.38951e+01,2.75662e+01,2.40410e+08,
1e-05,1e-05,9e-07,9e-07,6e-06,1e-05,1.17958e+00,4,2.39500e+01,2.75861e+01,5.35941e-01,2.04442e+00,8.15485e-01,1.66108e+00,4.69413e-01,1.74179e+00,4.20000e-01,1.60000e+00,2.18137e+01,2.67746e+01,2.36499e+01,2.74766e+01,1.93070e+08,
1e-05,1e-05,9e-07,9e-07,8e-06,2e-06,9.08094e-01,6,2.56800e+01,2.81919e+01,7.40186e-01,1.91657e+00,7.48021e-01,1.46368e+00,3.87149e-01,1.74319e+00,5.00000e-01,1.40000e+00,2.31074e+01,2.72750e+01,2.51522e+01,2.80115e+01,1.00000e+09,
1e-05,1e-05,9e-07,9e-07,8e-06,4e-06,1.04366e+00,6,2.53613e+01,2.80834e+01,6.43853e-01,1.98897e+00,7.87378e-01,1.56075e+00,4.18158e-01,1.74100e+00,4.70000e-01,1.51000e+00,2.29992e+01,2.72343e+01,2.49301e+01,2.79345e+01,5.77969e+08,
1e-05,1e-05,9e-07,9e-07,8e-06,6e-06,1.09975e+00,4,2.49162e+01,2.79296e+01,5.98121e-01,2.01555e+00,7.97783e-01,1.60214e+00,4.35643e-01,1.74377e+00,4.50000e-01,1.55000e+00,2.26302e+01,2.70938e+01,2.45386e+01,2.77970e+01,4.15956e+08,
1e-05,1e-05,9e-07,9e-07,8e-06,8e-06,1.13228e+00,4,2.45659e+01,2.78067e+01,5.69324e-01,2.02906e+00,8.01535e-01,1.62634e+00,4.47875e-01,1.74029e+00,4.40000e-01,1.58000e+00,2.23358e+01,2.69800e+01,2.42208e+01,2.76838e+01,2.99358e+08,
1e-05,1e-05,9e-07,9e-07,8e-06,1e-05,1.15430e+00,4,2.42928e+01,2.77096e+01,5.48752e-01,2.03699e+00,8.02996e-01,1.64265e+00,4.57286e-01,1.74710e+00,4.30000e-01,1.59000e+00,2.21055e+01,2.68900e+01,2.39692e+01,2.75931e+01,2.68270e+08,
1e-05,1e-05,9e-07,9e-07,1e-05,2e-06,8.50336e-01,6,2.55132e+01,2.81353e+01,7.53341e-01,1.88389e+00,7.03354e-01,1.42316e+00,3.76652e-01,1.74092e+00,5.10000e-01,1.35000e+00,2.28127e+01,2.71636e+01,2.49610e+01,2.79453e+01,1.11588e+09,
1e-05,1e-05,9e-07,9e-07,1e-05,4e-06,1.00633e+00,6,2.55504e+01,2.81479e+01,6.55228e-01,1.96986e+00,7.61390e-01,1.53363e+00,4.08376e-01,1.74357e+00,4.80000e-01,1.48000e+00,2.31422e+01,2.72881e+01,2.50873e+01,2.79891e+01,7.19686e+08,
1e-05,1e-05,9e-07,9e-07,1e-05,6e-06,1.07053e+00,4,2.51730e+01,2.80187e+01,6.08839e-01,2.00211e+00,7.79262e-01,1.58050e+00,4.26054e-01,1.74793e+00,4.60000e-01,1.53000e+00,2.28448e+01,2.71757e+01,2.47666e+01,2.78773e+01,4.64159e+08,
1e-05,1e-05,9e-07,9e-07,1e-05,8e-06,1.10742e+00,4,2.48397e+01,2.79029e+01,5.79686e-01,2.01890e+00,7.87023e-01,1.60785e+00,4.38373e-01,1.74591e+00,4.50000e-01,1.56000e+00,2.25657e+01,2.70690e+01,2.44694e+01,2.77725e+01,3.72759e+08,
1e-05,1e-05,9e-07,9e-07,1e-05,1e-05,1.13216e+00,4,2.45673e+01,2.78071e+01,5.58888e-01,2.02902e+00,7.90985e-01,1.62626e+00,4.47837e-01,1.74025e+00,4.40000e-01,1.57000e+00,2.23367e+01,2.69804e+01,2.42218e+01,2.76841e+01,2.99358e+08,
1e-05,1e-05,1.2e-06,1.2e-06,2e-06,2e-06,1.15963e+00,4,2.41479e+01,2.76576e+01,6.68724e-01,2.04942e+00,9.28290e-01,1.64759e+00,4.50188e-01,1.74805e+00,4.20000e-01,1.60000e+00,2.19880e+01,2.68437e+01,2.38317e+01,2.75431e+01,2.99358e+08,
1e-05,1e-05,1.2e-06,1.2e-06,2e-06,4e-06,1.21401e+00,4,2.33544e+01,2.73674e+01,5.78835e-01,2.06159e+00,8.92818e-01,1.68608e+00,4.79088e-01,1.75285e+00,4.00000e-01,1.63000e+00,2.13127e+01,2.65728e+01,2.30848e+01,2.72665e+01,1.73020e+08,
1e-05,1e-05,1.2e-06,1.2e-06,2e-06,6e-06,1.23995e+00,4,2.29691e+01,2.72229e+01,5.35625e-01,2.06253e+00,8.75556e-01,1.70265e+00,4.95771e-01,1.74709e+00,3.90000e-01,1.64000e+00,2.09559e+01,2.64261e+01,2.27161e+01,2.71267e+01,1.11588e+08,
1e-05,1e-05,1.2e-06,1.2e-06,2e-06,8e-06,1.25659e+00,4,2.27367e+01,2.71345e+01,5.08263e-01,2.06111e+00,8.64840e-01,1.71234e+00,5.07469e-01,1.75286e+00,3.80000e-01,1.65000e+00,2.07199e+01,2.63278e+01,2.24917e+01,2.70405e+01,8.96151e+07,
1e-05,1e-05,1.2e-06,1.2e-06,2e-06,1e-05,1.26872e+00,4,2.25787e+01,2.70740e+01,4.88657e-01,2.05900e+00,8.57367e-01,1.71885e+00,5.16454e-01,1.75672e+00,3.70000e-01,1.65000e+00,2.05443e+01,2.62538e+01,2.23384e+01,2.69810e+01,7.19686e+07,
1e-05,1e-05,1.2e-06,1.2e-06,4e-06,2e-06,1.08371e+00,6,2.49699e+01,2.79483e+01,7.01862e-01,2.01842e+00,8.85441e-01,1.59113e+00,4.20862e-01,1.73760e+00,4.60000e-01,1.55000e+00,2.26619e+01,2.71059e+01,2.45768e+01,2.78105e+01,5.77969e+08,
1e-05,1e-05,1.2e-06,1.2e-06,4e-06,4e-06,1.15933e+00,4,2.41519e+01,2.76590e+01,6.09805e-01,2.04932e+00,8.69068e-01,1.64737e+00,4.50053e-01,1.74795e+00,4.30000e-01,1.60000e+00,2.19912e+01,2.68450e+01,2.38353e+01,2.75444e+01,2.99358e+08,
1e-05,1e-05,1.2e-06,1.2e-06,4e-06,6e-06,1.19293e+00,4,2.36721e+01,2.74847e+01,5.65690e-01,2.05830e+00,8.58575e-01,1.67160e+00,4.66956e-01,1.74596e+00,4.20000e-01,1.62000e+00,2.15888e+01,2.66846e+01,2.33858e+01,2.73790e+01,2.15443e+08,
1e-05,1e-05,1.2e-06,1.2e-06,4e-06,8e-06,1.21360e+00,4,2.33606e+01,2.73697e+01,5.37786e-01,2.06154e+00,8.51355e-01,1.68580e+00,4.78858e-01,1.75272e+00,4.10000e-01,1.63000e+00,2.13179e+01,2.65749e+01,2.30904e+01,2.72686e+01,1.73020e+08,
1e-05,1e-05,1.2e-06,1.2e-06,4e-06,1e-05,1.22825e+00,4,2.31407e+01,2.72875e+01,5.17803e-01,2.06256e+00,8.46024e-01,1.69537e+00,4.88025e-01,1.74273e+00,4.00000e-01,1.64000e+00,2.11184e+01,2.64932e+01,2.28803e+01,2.71892e+01,1.38950e+08,
1e-05,1e-05,1.2e-06,1.2e-06,6e-06,2e-06,1.02332e+00,6,2.53250e+01,2.80710e+01,7.22680e-01,1.98829e+00,8.45808e-01,1.54667e+00,4.03489e-01,1.74519e+00,4.80000e-01,1.51000e+00,2.29397e+01,2.72118e+01,2.48747e+01,2.79152e+01,8.03086e+08,
